game_id;sezon;source;match_type;druzyna_A;druzyna_B;sety_A;sety_B;wygrana_A;A_pts_suma;A_pts_bp;A_pts_bilans;A_srv_suma;A_srv_bledy;A_srv_asy;A_rec_suma;A_rec_bledy;A_rec_poz_pct;A_rec_perf_pct;A_atk_suma;A_atk_bledy;A_atk_blok;A_atk_pkt;A_atk_skut_pct;A_blk_pkt;B_pts_suma;B_pts_bp;B_pts_bilans;B_srv_suma;B_srv_bledy;B_srv_asy;B_rec_suma;B_rec_bledy;B_rec_poz_pct;B_rec_perf_pct;B_atk_suma;B_atk_bledy;B_atk_blok;B_atk_pkt;B_atk_skut_pct;B_blk_pkt;diff_pts_suma;diff_pts_bp;diff_pts_bilans;diff_srv_suma;diff_srv_bledy;diff_srv_asy;diff_rec_suma;diff_rec_bledy;diff_rec_poz_pct;diff_rec_perf_pct;diff_atk_suma;diff_atk_bledy;diff_atk_blok;diff_atk_pkt;diff_atk_skut_pct;diff_blk_pkt
1101701;2021/2022;PDF;3:2;Polskie Przetwory Pałac Byd…;IŁ Capital Legionovia Legion…;2;3;0;70;29;35;102;8;1;96;5;47;31;167;14;8;48;29;21;76;37;28;105;9;5;94;1;49;22;186;17;21;63;34;8;-6;-8;7;-3;-1;-4;2;4;-2;9;-19;-3;-13;-15;-5;13
1101702;2021/2022;PDF;3:0;E.LECLERC MOYA Radomka …;LKS Commercecon Lódz;3;0;1;54;22;30;74;7;5;57;2;60;12;106;6;9;42;40;7;51;17;19;67;10;2;67;5;40;12;100;10;7;40;40;9;3;5;11;7;-3;3;-10;-3;20;0;6;-4;2;2;0;-2
1101703;2021/2022;PDF;3:0;Developres BELLA DOLINA R…;Energa MKS Kalisz;3;0;1;54;24;26;73;7;3;57;4;46;30;100;7;10;39;39;12;47;20;14;64;7;4;66;3;50;27;103;11;12;33;32;10;7;4;12;9;0;-1;-9;1;-4;3;-3;-4;-2;6;7;2
1101704;2021/2022;HTML;3:0;Grupa Azoty Chemik Police;BKS BOSTIK Bielsko-Biała;3;0;1;54;25;41;73;5;2;43;0;51;28;79;7;1;37;47;15;34;6;-3;49;6;0;68;2;47;18;106;14;15;33;31;1;20;19;44;24;-1;2;-25;-2;4;10;-27;-7;-14;4;16;14
1101705;2021/2022;PDF;3:2;Developres BELLA DOLINA R…;BKS BOSTIK Bielsko-Biała;3;2;1;76;36;43;107;10;1;79;2;38;14;164;8;13;60;37;15;75;27;32;98;19;2;97;1;43;22;169;8;15;60;36;13;1;9;11;9;-9;-1;-18;1;-5;-8;-5;0;-2;0;1;2
1101706;2021/2022;PDF;3:0;Energa MKS Kalisz;ŁKS Commercecon Łódź;0;3;0;48;13;21;63;9;4;70;7;44;9;102;6;5;41;40;3;58;25;42;73;3;7;54;4;44;15;94;6;3;46;49;5;-10;-12;-21;-10;6;-3;16;3;0;-6;8;0;2;-5;-9;-2
1101707;2021/2022;PDF;3:0;E.LECLERC MOYA Radomka …;Polskie Przetwory Palac Byd…;3;0;1;59;25;27;76;7;3;69;2;61;32;124;15;8;44;35;12;48;15;16;73;4;2;69;3;59;20;124;13;12;38;31;8;11;10;11;3;3;1;0;-1;2;12;0;2;-4;6;4;4
1101708;2021/2022;PDF;3:1;IŁ Capital Legionovia Legion…;#VolleyWrocław;3;1;1;76;31;44;96;12;8;75;3;43;16;136;10;7;57;42;11;60;21;21;87;12;3;84;8;39;23;126;8;11;50;40;7;16;10;23;9;0;5;-9;-5;4;-7;10;2;-4;7;2;4
1101709;2021/2022;PDF;3:0;Grot Budowlani Łódź;Joker Świecie;3;0;1;63;34;39;74;4;7;55;4;38;18;112;11;5;49;44;7;43;15;18;61;5;4;70;7;44;14;108;6;7;34;31;5;20;19;21;13;-1;3;-15;-3;-6;4;4;5;-2;15;13;2
1101710;2021/2022;HTML;3:0;UNI Opole;Grupa Azoty Chemik Police;0;3;0;37;15;8;61;5;1;66;2;50;18;109;8;14;30;28;6;60;29;34;75;9;2;56;1;55;20;109;10;6;44;40;14;-23;-14;-26;-14;-4;-1;10;1;-5;-2;0;-2;8;-14;-12;-8
1101951;2021/2022;HTML;3:2;Energa MKS Kalisz;#VolleyWrocław;2;3;0;79;30;37;105;11;8;105;6;46;17;155;12;13;59;38;12;89;44;50;113;8;6;93;7;34;16;160;12;12;70;44;13;-10;-14;-13;-8;3;2;12;-1;12;1;-5;0;1;-11;-6;-1
1101952;2021/2022;HTML;3:0;#VolleyWrocław;Energa MKS Kalisz;3;0;1;65;34;45;78;5;5;53;2;45;8;95;7;6;43;45;17;41;14;6;56;3;2;73;5;39;14;106;10;17;33;31;6;24;20;39;22;2;3;-20;-3;6;-6;-11;-3;-11;10;14;11
1101953;2021/2022;PDF;3:0;Grot Budowlani Łódź;IŁ Capital Legionovia Legion…;3;0;1;57;30;36;73;9;5;54;3;28;17;100;7;2;41;41;11;41;15;11;60;6;3;64;5;41;19;110;8;11;36;33;2;16;15;25;13;3;2;-10;-2;-13;-2;-10;-1;-9;5;8;9
1101954;2021/2022;PDF;3:0;IŁ Capital Legionovia Legion…;Grot Budowlani Łódź;3;0;1;65;29;40;80;12;7;60;1;45;18;105;7;5;43;41;15;46;14;8;70;10;1;68;7;51;29;112;6;15;40;36;5;19;15;32;10;2;6;-8;-6;-6;-11;-7;1;-10;3;5;10
1101955;2021/2022;PDF;3:0;E.LECLERC MOYA Radomka …;LKS Commercecon Lódz;0;3;0;41;12;15;59;8;2;67;3;43;30;93;5;10;36;39;3;61;28;40;74;7;3;51;2;45;29;103;9;3;48;47;10;-20;-16;-25;-15;1;-1;16;1;-2;1;-10;-4;7;-12;-8;-7
1101956;2021/2022;PDF;3:0;ŁKS Commercecon Łódź;E.LECLERC MOYA Radomka …;3;0;1;56;27;33;73;7;5;47;3;53;26;84;4;9;37;44;14;38;12;4;53;6;3;66;5;45;32;92;9;14;26;28;9;18;15;29;20;1;2;-19;-2;8;-6;-8;-5;-5;11;16;5
1101957;2021/2022;PDF;3:1;BKS BOSTIK Bielsko-Biała;Developres BELLA DOLINA R…;1;3;0;63;29;27;79;9;3;82;6;37;10;138;14;7;41;30;19;66;29;29;90;8;6;70;3;43;17;164;7;19;53;32;7;-3;0;-2;-11;1;-3;12;3;-6;-7;-26;7;-12;-12;-2;12
1101958;2021/2022;HTML;3:2;Developres BELLA DOLINA Rzeszów;BKS BOSTIK Bielsko-Biała;3;2;1;85;44;53;110;5;8;81;4;40;24;169;12;11;68;40;9;73;24;35;91;10;4;105;8;42;27;166;11;9;58;35;11;12;20;18;19;-5;4;-24;-4;-2;-3;3;1;2;10;5;-2
1101959;2021/2022;PDF;3:0;UNI Opole;Grupa Azoty Chemik Police;0;3;0;31;9;-4;47;7;2;66;8;44;17;85;9;11;24;28;5;58;35;36;75;9;8;40;2;48;15;78;6;5;39;50;11;-27;-26;-40;-28;-2;-6;26;6;-4;2;7;3;6;-15;-22;-6
1101960;2021/2022;PDF;3:0;Grupa Azoty Chemik Police;UNI Opole;3;0;1;60;26;41;73;8;6;47;1;51;38;88;5;5;48;55;6;34;6;9;51;4;1;65;6;48;15;81;9;6;28;35;5;26;20;32;22;4;5;-18;-5;3;23;7;-4;-1;20;20;1
1101961;2021/2022;PDF;3:1;Grot Budowlani Łódź;ŁKS Commercecon Łódź;1;3;0;58;21;23;86;14;4;80;3;44;18;133;7;11;47;35;7;71;31;36;93;13;3;72;4;31;18;127;11;7;57;45;11;-13;-10;-13;-7;1;1;8;-1;13;0;6;-4;4;-10;-10;-4
1101962;2021/2022;PDF;3:1;ŁKS Commercecon Łódź;Grot Budowlani Łódź;3;1;1;76;36;51;97;7;8;74;4;54;34;124;5;9;57;46;11;63;21;24;80;6;4;90;8;53;26;133;14;11;50;38;9;13;15;27;17;1;4;-16;-4;1;8;-9;-9;-2;7;8;2
1101963;2021/2022;PDF;3:0;ŁKS Commercecon Łódź;Grot Budowlani Łódź;3;0;1;57;27;32;76;10;3;56;3;39;25;103;6;6;41;40;13;44;21;10;64;8;3;66;3;45;15;105;10;13;35;33;6;13;6;22;12;2;0;-10;0;-6;10;-2;-4;-7;6;7;7
1101964;2021/2022;HTML;3:2;Grupa Azoty Chemik Police;Developres BELLA DOLINA Rzeszów;3;2;1;84;43;55;107;11;6;77;4;38;20;150;4;10;65;43;13;68;26;29;85;8;4;96;6;43;13;155;12;13;54;35;10;16;17;26;22;3;2;-19;-2;-5;7;-5;-8;-3;11;8;3
1101965;2021/2022;PDF;3:1;Developres BELLA DOLINA R…;Grupa Azoty Chemik Police;1;3;0;59;20;25;81;9;4;81;3;41;20;138;11;11;51;37;4;69;26;43;89;8;3;72;4;32;13;132;10;4;55;42;11;-10;-6;-18;-8;1;1;9;-1;9;7;6;1;7;-4;-5;-7
1101966;2021/2022;HTML;3:2;Grupa Azoty Chemik Police;Developres BELLA DOLINA Rzeszów;3;2;1;87;35;53;108;10;6;96;4;48;23;166;7;13;71;43;10;82;27;46;105;9;4;98;6;42;18;157;11;10;65;41;13;5;8;7;3;1;2;-2;-2;6;5;9;-4;3;6;2;-3
1101967;2021/2022;PDF;3:1;IŁ Capital Legionovia Legion…;E.LECLERC MOYA Radomka …;1;3;0;72;20;40;91;10;4;86;4;41;19;130;11;7;58;45;10;71;19;39;95;9;4;81;4;33;21;130;9;10;60;46;7;1;1;1;-4;1;0;5;0;8;-2;0;2;-3;-2;-1;3
1101968;2021/2022;HTML;3:2;E.LECLERC MOYA Radomka Radom;IŁ Capital Legionovia Legionowo;2;3;0;75;30;35;105;17;4;83;3;56;32;144;9;11;55;38;16;66;26;24;92;9;3;88;4;42;17;152;13;16;52;34;11;9;4;11;13;8;1;-5;-1;14;15;-8;-4;-5;3;4;5
1101969;2021/2022;PDF;3:1;BKS BOSTIK Bielsko-Biała;UNI Opole;1;3;0;70;26;31;89;12;7;88;9;34;10;116;7;11;50;43;13;73;31;36;97;9;9;77;7;47;16;116;8;13;53;46;11;-3;-5;-5;-8;3;-2;11;2;-13;-6;0;-1;-2;-3;-3;2
1101970;2021/2022;PDF;3:0;UNI Opole;BKS BOSTIK Bielsko-Biała;0;3;0;64;25;25;80;10;2;76;5;49;24;124;15;9;49;40;13;57;21;29;84;8;5;70;2;36;13;116;5;13;43;37;9;7;4;-4;-4;2;-3;6;3;13;11;8;10;-4;6;3;4
1101971;2021/2022;PDF;3:1;ŁKS Commercecon Łódź;Developres BELLA DOLINA R…;1;3;0;74;27;39;87;8;5;91;4;47;22;149;5;18;58;39;11;81;35;55;97;6;4;79;5;49;19;145;4;11;59;41;18;-7;-8;-16;-10;2;1;12;-1;-2;3;4;1;7;-1;-2;-7
1101972;2021/2022;HTML;3:2;Developres BELLA DOLINA Rzeszów;ŁKS Commercecon Łódź;3;2;1;82;39;45;102;5;5;88;7;41;27;160;10;15;60;38;17;77;30;37;96;8;7;97;5;35;21;155;10;17;55;35;15;5;9;8;6;-3;-2;-9;2;6;6;5;0;-2;5;3;2
1101973;2021/2022;PDF;3:0;Grot Budowlani Łódź;Grupa Azoty Chemik Police;0;3;0;43;14;12;60;6;2;69;7;30;12;83;3;15;35;42;6;60;30;39;74;5;7;54;2;59;26;85;8;6;38;45;15;-17;-16;-27;-14;1;-5;15;5;-29;-14;-2;-5;9;-3;-3;-9
1101974;2021/2022;PDF;3:0;Grupa Azoty Chemik Police;Grot Budowlani Łódź;3;0;1;62;32;45;74;4;4;51;4;51;27;89;3;6;43;48;15;46;15;17;55;4;4;70;4;44;13;106;6;15;36;34;6;16;17;28;19;0;0;-19;0;7;14;-17;-3;-9;7;14;9
1102023;2021/2022;PDF;3:0;Grot Budowlani Łódź;IŁ Capital Legionovia Legion…;3;0;1;61;20;33;75;10;2;68;4;29;18;112;5;9;51;46;8;54;20;31;73;5;4;65;2;40;17;115;8;8;41;36;9;7;0;2;2;5;-2;3;2;-11;1;-3;-3;1;10;10;-1
1102037;2022/2023;PDF;3:0;Energa MKS Kalisz;ŁKS Commercecon Łódź;0;3;0;39;16;11;54;4;4;69;5;38;13;102;6;13;31;30;4;63;35;45;73;4;5;50;4;34;8;82;6;4;45;55;13;-24;-19;-34;-19;0;-1;19;1;4;5;20;0;9;-14;-25;-9
1102038;2022/2023;HTML;3:2;#VolleyWrocław;BKS BOSTIK Bielsko-Biała;2;3;0;76;26;43;99;6;3;94;7;47;13;160;8;12;62;39;11;89;34;54;104;10;7;93;3;58;19;186;11;11;70;38;12;-13;-8;-11;-5;-4;-4;1;4;-11;-6;-26;-3;1;-8;1;-1
1102039;2022/2023;PDF;3:0;MOYA Radomka Lotnisko Ra…;#VolleyWrocław;3;0;1;62;26;42;73;9;2;52;1;58;35;120;4;6;55;46;5;40;12;24;56;4;1;64;2;44;25;106;5;5;33;31;6;22;14;18;17;5;1;-12;-1;14;10;14;-1;1;22;15;-1
1102040;2022/2023;PDF;3:0;#VolleyWrocław;ŁKS Commercecon Łódź;0;3;0;49;17;28;62;4;8;69;4;51;17;87;8;5;39;45;2;64;28;45;75;6;4;57;8;46;18;84;3;2;55;65;5;-15;-11;-17;-13;-2;4;12;-4;5;-1;3;5;3;-16;-20;-3
1102041;2022/2023;HTML;3:0;UNI Opole;ŁKS Commercecon Łódź;0;3;0;45;13;13;58;14;5;71;0;48;20;109;12;6;37;34;3;48;24;31;73;2;0;44;5;34;14;93;7;3;42;45;6;-3;-11;-18;-15;12;5;27;-5;14;6;16;5;3;-5;-11;-3
1102042;2022/2023;PDF;3:0;Grot Budowlani Łódź;E.LECLERC MOYA Radomka …;0;3;0;40;13;8;60;8;3;65;4;38;20;110;10;10;33;30;4;55;26;31;74;9;4;52;3;37;17;102;8;4;41;40;10;-15;-13;-23;-14;-1;-1;13;1;1;3;8;2;6;-8;-10;-6
1102043;2022/2023;PDF;3:1;OnlyBio Pałac Bydgoszcz;ROLESKI GRUPA AZOTY Tarn…;3;1;1;73;36;41;94;12;8;66;4;53;39;141;10;6;52;37;13;49;21;7;73;7;4;82;8;56;34;145;14;13;39;27;6;24;15;34;21;5;4;-16;-4;-3;5;-4;-4;-7;13;10;7
1102044;2022/2023;PDF;3:0;#VolleyWrocław;Developres BELLA DOLINA R…;0;3;0;43;17;20;62;4;2;65;3;55;17;79;8;8;38;48;3;59;25;37;73;8;3;58;2;41;14;101;8;4;48;48;8;-16;-8;-17;-11;-4;-1;7;1;14;3;-22;0;4;-10;0;-5
1102045;2022/2023;PDF;3:2;Grupa Azoty Chemik Police;#VolleyWrocław;3;2;1;78;34;54;101;8;8;75;1;41;15;134;9;6;60;45;10;63;20;23;83;8;1;93;8;41;16;144;14;10;56;39;6;15;14;31;18;0;7;-18;-7;0;-1;-10;-5;-4;4;6;4
1102046;2022/2023;PDF;3:0;OnlyBio Pałac Bydgoszcz;Developres BELLA DOLINA R…;0;3;0;53;15;25;71;8;2;67;3;49;36;100;5;12;45;45;6;66;23;44;77;10;3;63;2;54;38;103;4;6;51;50;12;-13;-8;-19;-6;-2;-1;4;1;-5;-2;-3;1;6;-6;-5;-6
1102047;2022/2023;PDF;3:0;BKS BOSTIK Bielsko-Biała;Grot Budowlani Łódź;3;0;1;64;34;38;74;7;9;55;2;31;9;116;10;7;45;39;10;36;14;7;58;3;2;67;9;33;13;104;7;10;27;26;7;28;20;31;16;4;7;-12;-7;-2;-4;12;3;-3;18;13;3
1102048;2022/2023;PDF;3:1;E.LECLERC MOYA Radomka …;UNI Opole;1;3;0;62;24;26;90;8;3;85;3;44;25;137;14;11;46;34;13;69;26;33;94;9;3;82;3;44;22;129;11;13;55;43;11;-7;-2;-7;-4;-1;0;3;0;0;3;8;3;-2;-9;-9;2
1102050;2022/2023;PDF;3:1;UNI Opole;Grupa Azoty Chemik Police;3;1;1;72;33;46;94;8;4;81;1;52;19;155;9;8;53;34;15;67;28;28;89;8;1;86;4;56;24;157;12;15;58;37;8;5;5;18;5;0;3;-5;-3;-4;-5;-2;-3;-7;-5;-3;7
1102051;2022/2023;PDF;3:1;OnlyBio Pałac Bydgoszcz;MOYA Radomka Lotnisko Ra…;3;1;1;70;29;37;87;9;3;72;5;38;21;145;10;9;55;38;12;55;19;27;77;5;5;78;3;46;24;135;8;12;41;30;9;15;10;10;10;4;-2;-6;2;-8;-3;10;2;-3;14;8;3
1102052;2022/2023;PDF;3:0;Developres BELLA DOLINA R…;ROLESKI GRUPA AZOTY Tarn…;3;0;1;62;28;41;73;9;1;55;2;44;33;110;6;4;49;45;12;39;13;14;58;3;2;64;1;31;14;106;9;12;33;31;4;23;15;27;15;6;-1;-9;1;13;19;4;-3;-8;16;14;8
1102053;2022/2023;PDF;3:0;BKS BOSTIK Bielsko-Biała;Developres BELLA DOLINA R…;0;3;0;41;15;4;53;7;5;69;7;46;16;101;10;13;32;32;4;58;33;40;73;4;7;46;5;43;20;91;5;4;38;42;13;-17;-18;-36;-20;3;-2;23;2;3;-4;10;5;9;-6;-10;-9
1102054;2022/2023;PDF;3:0;ŁKS Commercecon Łódź;Polskie Przetwory Pałac Byd…;3;0;1;57;33;41;73;6;4;41;2;61;29;78;4;4;38;49;15;35;12;1;49;8;2;67;4;46;19;97;7;15;29;30;4;22;21;40;24;-2;2;-26;-2;15;10;-19;-3;-11;9;19;11
1102056;2022/2023;HTML;3:2;UNI Opole;Grot Budowlani Łódź;2;3;0;73;28;39;100;10;4;103;7;34;13;166;9;8;56;34;13;84;42;46;108;5;7;90;4;30;8;170;16;13;69;41;8;-11;-14;-7;-8;5;-3;13;3;4;5;-4;-7;-5;-13;-7;5
1102057;2022/2023;PDF;3:1;Energa MKS Kalisz;UNI Opole;3;1;1;76;42;40;97;10;10;73;4;33;12;121;10;12;52;43;14;57;25;15;81;8;4;86;9;40;14;130;11;14;41;32;12;19;17;25;16;2;6;-13;-5;-7;-2;-9;-1;-2;11;11;2
1102059;2022/2023;HTML;3:0;Developres BELLA DOLINA Rzeszów;MOYA Radomka Lotnisko Radom;3;0;1;61;32;41;73;7;7;46;2;48;26;94;5;6;40;43;14;36;11;1;52;6;2;66;7;24;15;93;8;14;28;30;6;25;21;40;21;1;5;-20;-5;24;11;1;-3;-8;12;13;8
1102060;2022/2023;PDF;3:1;Grupa Azoty Chemik Police;BKS BOSTIK Bielsko-Biała;3;1;1;68;37;38;94;9;8;73;5;51;22;123;8;8;43;35;17;62;26;12;84;11;5;85;8;24;9;154;14;17;49;32;8;6;11;26;10;-2;3;-12;-3;27;13;-31;-6;-9;-6;3;9
1102061;2022/2023;HTML;3:2;MOYA Radomka Lotnisko Radom;ROLESKI GRUPA AZOTY Tarnów;2;3;0;89;30;60;116;5;4;103;1;54;27;184;10;13;76;41;9;95;31;59;113;10;1;111;4;48;18;184;13;9;81;44;13;-6;-1;1;3;-5;3;-8;-3;6;9;0;-3;4;-5;-3;-4
1102062;2022/2023;PDF;3:2;ŁKS Commercecon Łódź;Developres BELLA DOLINA R…;3;2;1;91;40;61;110;6;5;91;3;54;29;182;7;14;69;38;17;78;27;39;97;6;3;103;5;48;27;176;11;17;61;35;14;13;13;22;13;0;2;-12;-2;6;2;6;-4;-3;8;3;3
1102064;2022/2023;PDF;3:0;Energa MKS Kalisz;Grupa Azoty Chemik Police;0;3;0;46;15;12;64;7;2;69;6;38;16;104;9;12;38;37;6;59;26;39;76;7;6;57;2;53;25;93;5;6;41;44;12;-13;-11;-27;-12;0;-4;12;4;-15;-9;11;4;6;-3;-7;-6
1102065;2022/2023;PDF;3:1;Grot Budowlani Łódź;Energa MKS Kalisz;3;1;1;81;26;51;101;5;3;88;4;51;24;160;10;11;67;42;11;78;24;47;95;7;4;96;3;60;29;151;10;11;63;42;11;3;2;4;6;-2;-1;-8;1;-9;-5;9;0;0;4;0;0
1102066;2022/2023;PDF;3:1;OnlyBio Pałac Bydgoszcz;Grot Budowlani Łódź;1;3;0;66;22;32;79;8;2;91;4;48;29;159;7;15;55;35;9;74;33;51;95;4;4;71;2;44;25;145;8;9;55;38;15;-8;-11;-19;-16;4;-2;20;2;4;4;14;-1;6;0;-3;-6
1102067;2022/2023;PDF;3:1;#VolleyWrocław;UNI Opole;3;1;1;65;25;30;94;9;2;72;6;57;13;120;10;10;54;45;9;64;20;24;87;15;6;85;2;46;16;135;14;9;48;36;10;1;5;6;7;-6;-4;-13;4;11;-3;-15;-4;1;6;9;-1
1102068;2022/2023;PDF;3:0;#VolleyWrocław;Energa MKS Kalisz;0;3;0;42;13;9;56;10;2;67;3;49;19;99;9;11;35;35;5;53;29;35;73;6;3;46;2;52;30;98;5;5;39;40;11;-11;-16;-26;-17;4;-1;21;1;-3;-11;1;4;6;-4;-5;-6
1102069;2022/2023;HTML;3:0;MOYA Radomka Lotnisko Radom;ŁKS Commercecon Łódź;0;3;0;33;6;2;47;7;0;65;7;32;20;87;6;11;30;34;3;60;30;46;73;8;7;40;0;58;30;76;3;3;42;55;11;-27;-24;-44;-26;-1;-7;25;7;-26;-10;11;3;8;-12;-21;-8
1102070;2022/2023;PDF;3:0;Grupa Azoty Chemik Police;MOYA Radomka Lotnisko Ra…;3;0;1;58;28;42;73;4;5;49;1;37;18;92;7;4;39;42;14;38;12;3;56;7;1;69;5;43;20;115;9;14;33;29;4;20;16;39;17;-3;4;-20;-4;-6;-2;-23;-2;-10;6;13;10
1102072;2022/2023;PDF;3:0;UNI Opole;Developres BELLA DOLINA R…;0;3;0;35;15;9;61;3;1;61;6;39;18;101;9;8;27;27;7;60;30;32;73;12;6;58;1;47;14;112;8;7;46;41;8;-25;-15;-23;-12;-9;-5;3;5;-8;4;-11;1;1;-19;-14;-1
1102073;2022/2023;HTML;3:2;Grot Budowlani Łódź;#VolleyWrocław;2;3;0;73;28;43;103;5;3;86;1;52;18;149;12;12;59;40;11;76;20;38;95;9;1;98;3;58;22;160;15;11;63;39;12;-3;8;5;8;-4;2;-12;-2;-6;-4;-11;-3;1;-4;1;-1
1102074;2022/2023;PDF;3:1;Energa MKS Kalisz;OnlyBio Pałac Bydgoszcz;3;1;1;71;29;36;95;8;5;74;2;50;16;153;14;11;51;33;15;55;18;15;82;8;2;87;5;51;15;150;12;15;42;28;11;16;11;21;13;0;3;-13;-3;-1;1;3;2;-4;9;5;4
1102075;2022/2023;PDF;3:1;Developres BELLA DOLINA R…;Grot Budowlani Łódź;3;1;1;79;35;53;94;10;2;72;2;39;24;135;8;6;62;46;15;55;16;25;76;4;2;84;2;35;12;134;9;15;47;35;6;24;19;28;18;6;0;-12;0;4;12;1;-1;-9;15;11;9
1102076;2022/2023;PDF;3:0;ROLESKI GRUPA AZOTY Tarn…;UNI Opole;3;0;1;63;28;37;73;7;3;58;3;41;14;108;7;9;51;47;9;43;12;24;61;3;3;66;3;42;24;103;4;9;31;30;9;20;16;13;12;4;0;-8;0;-1;-10;5;3;0;20;17;0
1102079;2022/2023;PDF;3:1;UNI Opole;BKS BOSTIK Bielsko-Biała;1;3;0;61;25;23;84;5;5;80;8;40;14;135;12;13;46;34;10;72;34;38;92;12;8;79;5;44;18;139;7;10;51;37;13;-11;-9;-15;-8;-7;-3;1;3;-4;-4;-4;5;3;-5;-3;-3
1102080;2022/2023;HTML;3:2;Grot Budowlani Łódź;ROLESKI GRUPA AZOTY Tarnów;3;2;1;83;37;46;109;13;2;85;7;45;22;176;6;11;69;39;12;70;30;30;93;8;7;96;2;40;17;163;18;12;52;32;11;13;7;16;16;5;-5;-11;5;5;5;13;-12;-1;17;7;1
1102081;2022/2023;PDF;3:1;Energa MKS Kalisz;Developres BELLA DOLINA R…;1;3;0;54;21;9;81;10;6;84;6;40;10;138;10;19;43;31;5;68;36;37;93;9;6;71;6;30;8;134;11;5;43;32;19;-14;-15;-28;-12;1;0;13;0;10;2;4;-1;14;0;-1;-14
1102083;2022/2023;PDF;3:0;ROLESKI GRUPA AZOTY Tarn…;#VolleyWrocław;0;3;0;45;17;3;61;8;7;69;8;51;23;108;15;11;34;31;4;51;25;27;73;4;8;53;7;49;42;99;9;4;32;32;11;-6;-8;-24;-12;4;-1;16;1;2;-19;9;6;7;2;-1;-7
1102084;2022/2023;HTML;3:0;OnlyBio Pałac Bydgoszcz;BKS BOSTIK Bielsko-Biała;0;3;0;39;9;8;50;7;0;71;5;35;23;100;10;9;36;36;3;55;29;45;74;3;5;43;0;61;35;95;4;3;41;43;9;-16;-20;-37;-24;4;-5;28;5;-26;-12;5;6;6;-5;-7;-6
1102085;2022/2023;PDF;3:1;MOYA Radomka Lotnisko Ra…;Energa MKS Kalisz;1;3;0;67;23;33;90;8;4;85;4;41;24;150;14;8;54;36;9;71;23;37;96;10;4;82;4;30;9;145;11;9;59;41;8;-4;0;-4;-6;-2;0;3;0;11;15;5;3;-1;-5;-5;1
1102086;2022/2023;PDF;3:1;Developres BELLA DOLINA R…;Grupa Azoty Chemik Police;3;1;1;72;38;44;99;8;6;57;2;42;16;126;9;9;56;44;10;51;14;10;70;13;2;91;6;33;15;108;12;10;40;37;9;21;24;34;29;-5;4;-34;-4;9;1;18;-3;-1;16;7;1
1102088;2022/2023;PDF;3:0;ŁKS Commercecon Łódź;UNI Opole;3;0;1;60;30;33;73;8;11;52;5;42;17;85;9;5;42;49;7;35;11;7;56;4;5;65;11;49;23;92;6;7;25;27;5;25;19;26;17;4;6;-13;-6;-7;-6;-7;3;-2;17;22;2
1102089;2022/2023;PDF;3:1;MOYA Radomka Lotnisko Ra…;Grot Budowlani Łódź;1;3;0;55;17;9;78;15;3;86;6;42;24;151;12;13;43;28;9;69;35;38;98;12;6;63;3;43;14;145;7;9;50;34;13;-14;-18;-29;-20;3;-3;23;3;-1;10;6;5;4;-7;-6;-4
1102090;2022/2023;HTML;3:2;ROLESKI GRUPA AZOTY Tarnów;OnlyBio Pałac Bydgoszcz;3;2;1;84;31;48;109;9;2;95;5;46;19;191;6;16;70;37;12;85;28;49;106;10;5;100;2;44;19;181;12;12;64;35;16;-1;3;-1;3;-1;-3;-5;3;2;0;10;-6;4;6;2;-4
1102091;2022/2023;PDF;3:0;Developres BELLA DOLINA R…;#VolleyWrocław;3;0;1;55;23;35;73;9;2;47;1;38;21;98;6;4;40;41;13;36;9;4;54;7;1;64;2;42;19;105;10;13;31;30;4;19;14;31;19;2;1;-17;-1;-4;2;-7;-4;-9;9;11;9
1102092;2022/2023;PDF;3:0;#VolleyWrocław;Grupa Azoty Chemik Police;0;3;0;50;15;17;64;6;4;72;9;44;21;105;5;13;41;39;5;66;31;46;78;6;9;57;4;46;26;96;5;5;44;46;13;-16;-16;-29;-14;0;-5;15;5;-2;-5;9;0;8;-3;-7;-8
1102093;2022/2023;PDF;3:0;Developres BELLA DOLINA R…;OnlyBio Pałac Bydgoszcz;3;0;1;61;36;39;73;6;4;43;2;40;23;96;5;9;41;43;16;35;13;3;48;5;2;67;4;30;12;110;7;16;24;22;9;26;23;36;25;1;2;-24;-2;10;11;-14;-2;-7;17;21;7
1102094;2022/2023;HTML;3:1;Grot Budowlani Łódź;BKS BOSTIK Bielsko-Biała;1;3;0;54;28;33;81;5;2;76;6;29;11;130;10;16;43;33;9;71;36;45;88;12;6;76;2;46;22;137;10;9;49;36;16;-17;-8;-12;-7;-7;-4;0;4;-17;-11;-7;0;7;-6;-3;-7
1102095;2022/2023;PDF;3:1;UNI Opole;E.LECLERC MOYA Radomka …;3;1;1;65;35;37;96;10;5;64;3;45;25;137;11;4;49;36;11;56;21;15;81;17;3;86;5;41;14;151;8;11;49;32;4;9;14;22;15;-7;2;-22;-2;4;11;-14;3;-7;0;4;7
1102097;2022/2023;PDF;3:0;Grupa Azoty Chemik Police;UNI Opole;3;0;1;54;23;27;74;10;2;55;3;38;22;96;10;4;47;49;5;42;13;16;64;9;3;64;2;47;20;107;10;5;35;33;4;12;10;11;10;1;-1;-9;1;-9;2;-11;0;-1;12;16;1
